c.name,r.score,b.type,n.lat,n.lon,n.name
pankulgarg,0.013266787,enjoy,13.073232,80.222217,Brownie Cottage @ PVR
pankulgarg,0.013266787,enjoy,13.07390220065176,80.22141033364512,"Audi 6, PVR CINEMAS"
pankulgarg,0.013266787,enjoy,13.073812163500019,80.22139399377012,"Audi 3,pvr Cinemas"
pankulgarg,0.013266787,enjoy,13.07403400633565,80.22133952749746,KFC
pankulgarg,0.013266787,enjoy,13.073739021297154,80.22131774097862,PVR
pankulgarg,0.013266787,enjoy,13.082602407554074,80.22096915591861,AUDI 7 - PVR Cinemas
pankulgarg,0.013266787,enjoy,13.084615,80.221052,Pals Wine Shop
pankulgarg,0.013266787,enjoy,13.058108993581081,80.22413904874473,Vijay Wines
pankulgarg,0.013266787,enjoy,13.112279155525615,80.22518476067143,ccd
pankulgarg,0.013266787,enjoy,13.116888222462073,80.22796154022217,KFC Perambur
pankulgarg,0.013266787,enjoy,13.055369753046445,80.22113255534332,Tasmac Wine Shop
pankulgarg,0.018952552,friends,13.083198626725807,80.29518842697144,Red Wine Restaurant
pankulgarg,0.018952552,friends,13.058650973939317,80.26457475881958,KFC Restaurant
pankulgarg,0.018952552,friends,13.061330690880306,80.26137915509521,KFC
pankulgarg,0.018952552,friends,13.08576637764831,80.24787680796085,KFC
pankulgarg,0.018952552,friends,13.05685,80.256981,KFC
pankulgarg,0.018952552,friends,13.085788578868755,80.24700561497974,Abirami Wine Shop
pankulgarg,0.018952552,friends,13.046952003255814,80.27284357240937,Kfc
pankulgarg,0.018952552,friends,13.04435630902911,80.27584279105027,KFC
pankulgarg,0.018952552,friends,13.04414233393209,80.27361107767902,KFC
pankulgarg,0.018952552,friends,13.06199797486371,80.24546467049578,KFC
pankulgarg,0.018952552,friends,13.02997975435598,80.27688503265381,KFC
pankulgarg,0.018952552,friends,13.07231753850145,80.22767372118804,KFC
pankulgarg,0.018952552,friends,13.02646792182073,80.26821117656334,KFC Santhome
pankulgarg,0.018952552,friends,13.040156917858468,80.2416693628436,KFC
pankulgarg,0.018952552,friends,13.042033,80.239257,Baba Wines
pankulgarg,0.018952552,friends,13.039659,80.23993,Some Wine Shop
pankulgarg,0.018952552,friends,13.074076342511743,80.22231991507043,Pvr Dhum Spot
pankulgarg,0.018952552,friends,13.073232,80.222217,Brownie Cottage @ PVR
pankulgarg,0.018952552,friends,13.07390220065176,80.22141033364512,"Audi 6, PVR CINEMAS"
pankulgarg,0.018952552,friends,13.073812163500019,80.22139399377012,"Audi 3,pvr Cinemas"
pankulgarg,0.018952552,friends,13.07403400633565,80.22133952749746,KFC
pankulgarg,0.018952552,friends,13.073739021297154,80.22131774097862,PVR
pankulgarg,0.018952552,friends,13.082602407554074,80.22096915591861,AUDI 7 - PVR Cinemas
pankulgarg,0.018952552,friends,13.084615,80.221052,Pals Wine Shop
pankulgarg,0.018952552,friends,13.058108993581081,80.22413904874473,Vijay Wines
pankulgarg,0.018952552,friends,13.116888222462073,80.22796154022217,KFC Perambur
pankulgarg,0.018952552,friends,13.055369753046445,80.22113255534332,Tasmac Wine Shop
pankulgarg,0.020348478,friends,13.083198626725807,80.29518842697144,Red Wine Restaurant
pankulgarg,0.020348478,friends,13.058650973939317,80.26457475881958,KFC Restaurant
pankulgarg,0.020348478,friends,13.061330690880306,80.26137915509521,KFC
pankulgarg,0.020348478,friends,13.08576637764831,80.24787680796085,KFC
pankulgarg,0.020348478,friends,13.05685,80.256981,KFC
pankulgarg,0.020348478,friends,13.085788578868755,80.24700561497974,Abirami Wine Shop
pankulgarg,0.020348478,friends,13.046952003255814,80.27284357240937,Kfc
pankulgarg,0.020348478,friends,13.04435630902911,80.27584279105027,KFC
pankulgarg,0.020348478,friends,13.04414233393209,80.27361107767902,KFC
pankulgarg,0.020348478,friends,13.06199797486371,80.24546467049578,KFC
pankulgarg,0.020348478,friends,13.02997975435598,80.27688503265381,KFC
pankulgarg,0.020348478,friends,13.07231753850145,80.22767372118804,KFC
pankulgarg,0.020348478,friends,13.02646792182073,80.26821117656334,KFC Santhome
pankulgarg,0.020348478,friends,13.040156917858468,80.2416693628436,KFC
pankulgarg,0.020348478,friends,13.042033,80.239257,Baba Wines
pankulgarg,0.020348478,friends,13.039659,80.23993,Some Wine Shop
pankulgarg,0.020348478,friends,13.074076342511743,80.22231991507043,Pvr Dhum Spot
pankulgarg,0.020348478,friends,13.073232,80.222217,Brownie Cottage @ PVR
pankulgarg,0.020348478,friends,13.07390220065176,80.22141033364512,"Audi 6, PVR CINEMAS"
pankulgarg,0.020348478,friends,13.073812163500019,80.22139399377012,"Audi 3,pvr Cinemas"
pankulgarg,0.020348478,friends,13.07403400633565,80.22133952749746,KFC
pankulgarg,0.020348478,friends,13.073739021297154,80.22131774097862,PVR
pankulgarg,0.020348478,friends,13.082602407554074,80.22096915591861,AUDI 7 - PVR Cinemas
pankulgarg,0.020348478,friends,13.084615,80.221052,Pals Wine Shop
pankulgarg,0.020348478,friends,13.058108993581081,80.22413904874473,Vijay Wines
pankulgarg,0.020348478,friends,13.116888222462073,80.22796154022217,KFC Perambur
pankulgarg,0.020348478,friends,13.055369753046445,80.22113255534332,Tasmac Wine Shop
pankulgarg,0.05685622,friends,13.083198626725807,80.29518842697144,Red Wine Restaurant
pankulgarg,0.05685622,friends,13.058650973939317,80.26457475881958,KFC Restaurant
pankulgarg,0.05685622,friends,13.061330690880306,80.26137915509521,KFC
pankulgarg,0.05685622,friends,13.08576637764831,80.24787680796085,KFC
pankulgarg,0.05685622,friends,13.05685,80.256981,KFC
pankulgarg,0.05685622,friends,13.085788578868755,80.24700561497974,Abirami Wine Shop
pankulgarg,0.05685622,friends,13.046952003255814,80.27284357240937,Kfc
pankulgarg,0.05685622,friends,13.04435630902911,80.27584279105027,KFC
pankulgarg,0.05685622,friends,13.04414233393209,80.27361107767902,KFC
pankulgarg,0.05685622,friends,13.06199797486371,80.24546467049578,KFC
pankulgarg,0.05685622,friends,13.02997975435598,80.27688503265381,KFC
pankulgarg,0.05685622,friends,13.07231753850145,80.22767372118804,KFC
pankulgarg,0.05685622,friends,13.02646792182073,80.26821117656334,KFC Santhome
pankulgarg,0.05685622,friends,13.040156917858468,80.2416693628436,KFC
pankulgarg,0.05685622,friends,13.042033,80.239257,Baba Wines
pankulgarg,0.05685622,friends,13.039659,80.23993,Some Wine Shop
pankulgarg,0.05685622,friends,13.074076342511743,80.22231991507043,Pvr Dhum Spot
pankulgarg,0.05685622,friends,13.073232,80.222217,Brownie Cottage @ PVR
pankulgarg,0.05685622,friends,13.07390220065176,80.22141033364512,"Audi 6, PVR CINEMAS"
pankulgarg,0.05685622,friends,13.073812163500019,80.22139399377012,"Audi 3,pvr Cinemas"
pankulgarg,0.05685622,friends,13.07403400633565,80.22133952749746,KFC
pankulgarg,0.05685622,friends,13.073739021297154,80.22131774097862,PVR
pankulgarg,0.05685622,friends,13.082602407554074,80.22096915591861,AUDI 7 - PVR Cinemas
pankulgarg,0.05685622,friends,13.084615,80.221052,Pals Wine Shop
pankulgarg,0.05685622,friends,13.058108993581081,80.22413904874473,Vijay Wines
pankulgarg,0.05685622,friends,13.116888222462073,80.22796154022217,KFC Perambur
pankulgarg,0.05685622,friends,13.055369753046445,80.22113255534332,Tasmac Wine Shop
